core_id,year,latitude,longitude,lat_lon_consistent,n_samples,n_with_depth,bulk_density_mean,bulk_density_sd,bulk_density_min,bulk_density_max,om_pct_mean,om_pct_sd,soc_pct_mean,soc_pct_sd,ocd_gcm2_mean,ocd_gcm2_sd,total_ocd_naive_sum
FS-01,2025,55.965999,-87.6282,TRUE,3,3,1.5972450846666700,0.16399621147369100,1.434964496,1.762904698,5.233333333333330,2.154839514519200,2.933333333333330,1.2013880860626700,0.04754334833333330,0.020993496909171100,0.14263004500000000
FS-02,2025,55.992611,-87.62825,TRUE,3,3,1.115576087,0.37533096631696900,0.746665791,1.49701405,5.2,3.6592348927064000,2.8666666666666700,2.030599254735740,0.027938538,0.011149019419789200,0.083815614
FS-03,2025,56.128917,-87.87181,TRUE,3,3,2.127108101666670,0.05964561783758750,2.063281932,2.181432451,1.1666666666666700,0.5507570547286100,0.6666666666666670,0.28867513459481300,0.014074343666666700,0.005680911508780290,0.042223031
FS-04,2025,56.074278,-87.79556,TRUE,3,3,1.3417505426666700,0.548850326326784,0.996859459,1.974657034,3.4,2.0074859899884700,1.9000000000000000,1.1532562594670800,0.02919590633333330,0.028133849888347700,0.087587719
FS-05,2025,56.079389,-87.75622,TRUE,3,3,1.3133800286666700,0.918815628015431,0.279483076,2.036520107,6.433333333333330,7.94250170496257,3.533333333333330,4.3890014050275000,0.020351499333333300,0.00503276381358636,0.061054498
PM-01-A,2024,56.098575,-87.67978,TRUE,1,1,0.0929,NA,0.0929,0.0929,39.1,NA,22.7,NA,0.0210883,NA,0.0210883
PM-02-A,2024,56.0996361,-87.65064,TRUE,2,2,0.17445,0.12975409434773100,0.0827,0.2662,20.905,25.731615767378500,12.135,14.941166286471700,0.01147612,0.010319205237652800,0.02295224
PM-03-A,2024,56.1103556,-87.67839,TRUE,4,4,0.12515000000000000,0.08002339241330210,0.0501,0.2287,55.375,25.002849837568500,32.125,14.487322043773300,0.032923525,0.01687388307343140,0.1316941
